response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
lobster,rank-1,498,gemini-3-flash-preview,21,26,1,bunny,animals-gen,hills,['Water'],False,['Rabbit'],True,lobster,False,median
jellyfish,rank-1,498,gemini-3-flash-preview,22,26,1,raccoon,animals-gen,hills,['Water'],False,['NorthAmerican'],True,jellyfish,True,median
turtle,rank-1,498,gemini-3-flash-preview,23,26,1,deer,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Deers', 'NorthAmerican']",False,turtle,True,median
snake,rank-1,498,gemini-3-flash-preview,24,26,1,tarantula,animals-gen,hills,"['Farm', 'ReptileAmphibian']",False,['Insects'],True,snake,True,median
lizard,rank-1,498,gemini-3-flash-preview,25,26,1,squirrel,animals-gen,hills,['ReptileAmphibian'],False,"['NorthAmerican', 'Rodents']",True,lizard,False,median
frog,rank-1,498,gemini-3-flash-preview,26,26,1,hamster,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Pets', 'Rodents']",False,frog,False,median
dog,rank-1,584,gemini-3-flash-preview,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,584,gemini-3-flash-preview,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,584,gemini-3-flash-preview,3,35,1,puppy,animals-gen,hills,"['Pets', 'Rodents']",False,['Pets'],False,hamster,False,median
rabbit,rank-1,584,gemini-3-flash-preview,4,35,1,colt,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['BeastsOfBurden', 'Farm']",True,rabbit,False,median
guinea_pig,rank-1,584,gemini-3-flash-preview,5,35,1,horse,animals-gen,hills,"['Pets', 'Rodents']",False,"['BeastsOfBurden', 'Farm']",False,guinea pig,True,median
horse,rank-1,584,gemini-3-flash-preview,6,35,1,kitten,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,['Pets'],True,horse,True,median
cow,rank-1,584,gemini-3-flash-preview,7,35,1,cub,animals-gen,hills,"['Bovine', 'Farm']",False,['NorthAmerican'],True,cow,True,median
pig,rank-1,584,gemini-3-flash-preview,8,35,1,bear,animals-gen,hills,['Farm'],False,['NorthAmerican'],False,pig,False,median
sheep,rank-1,584,gemini-3-flash-preview,9,35,1,spider,animals-gen,hills,['Farm'],False,"['Arachnid', 'Farm']",True,sheep,True,median
goat,rank-1,584,gemini-3-flash-preview,10,35,1,tarantula,animals-gen,hills,['Farm'],False,['Insects'],True,goat,False,median
deer,rank-1,584,gemini-3-flash-preview,11,35,1,blackwidow,animals-gen,hills,"['Deers', 'NorthAmerican']",True,['Insects'],False,deer,True,median
bear,rank-1,584,gemini-3-flash-preview,12,35,1,lizard,animals-gen,hills,['NorthAmerican'],False,['ReptileAmphibian'],True,bear,True,median
wolf,rank-1,584,gemini-3-flash-preview,13,35,1,salamander,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['ReptileAmphibian', 'Water']",False,wolf,True,median
fox,rank-1,584,gemini-3-flash-preview,14,35,1,snake,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Farm', 'ReptileAmphibian']",False,fox,True,median
raccoon,rank-1,584,gemini-3-flash-preview,15,35,1,zebra,animals-gen,hills,['NorthAmerican'],False,['African'],True,raccoon,True,median
squirrel,rank-1,584,gemini-3-flash-preview,16,35,1,jaguar,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Feline'],True,squirrel,False,median
lion,rank-1,584,gemini-3-flash-preview,17,35,1,lion,animals-gen,hills,"['African', 'Feline']",True,"['African', 'Feline']",False,lion,True,median
tiger,rank-1,584,gemini-3-flash-preview,18,35,1,dinosaur,animals-gen,hills,"['African', 'Feline']",False,"['Dinosaur', 'ReptileAmphibian']",True,tiger,False,median
leopard,rank-1,584,gemini-3-flash-preview,19,35,1,fish,animals-gen,hills,"['African', 'Feline']",False,"['Fish', 'Water']",True,leopard,False,median
cheetah,rank-1,584,gemini-3-flash-preview,20,35,1,hamster,animals-gen,hills,"['African', 'Feline']",False,"['Pets', 'Rodents']",True,cheetah,False,median
zebra,rank-1,584,gemini-3-flash-preview,21,35,1,dolphin,animals-gen,hills,['African'],False,"['Insects', 'Water']",True,zebra,False,median
giraffe,rank-1,584,gemini-3-flash-preview,22,35,1,shark,animals-gen,hills,['African'],False,"['Fish', 'Water']",False,giraffe,False,median
elephant,rank-1,584,gemini-3-flash-preview,23,35,1,whale,animals-gen,hills,['African'],False,"['Fish', 'Water']",False,elephant,False,median
hippo,rank-1,584,gemini-3-flash-preview,24,35,1,manatee,animals-gen,hills,,True,"['African', 'Water']",False,hippo,False,median
rhino,rank-1,584,gemini-3-flash-preview,25,35,1,monkey,animals-gen,hills,['African'],True,"['African', 'Primates']",False,rhino,False,median
crocodile,rank-1,584,gemini-3-flash-preview,26,35,1,alligator,animals-gen,hills,['ReptileAmphibian'],True,"['ReptileAmphibian', 'Water']",True,crocodile,True,median
alligator,rank-1,584,gemini-3-flash-preview,27,35,1,elephant,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['African'],True,alligator,False,median
snake,rank-1,584,gemini-3-flash-preview,28,35,1,frog,animals-gen,hills,"['Farm', 'ReptileAmphibian']",False,"['ReptileAmphibian', 'Water']",True,snake,True,median
lizard,rank-1,584,gemini-3-flash-preview,29,35,1,goat,animals-gen,hills,['ReptileAmphibian'],False,['Farm'],True,lizard,False,median
turtle,rank-1,584,gemini-3-flash-preview,30,35,1,cow,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Bovine', 'Farm']",False,turtle,True,median
shark,rank-1,584,gemini-3-flash-preview,31,35,1,donkey,animals-gen,hills,"['Fish', 'Water']",False,"['BeastsOfBurden', 'Farm']",False,shark,True,median
whale,rank-1,584,gemini-3-flash-preview,32,35,1,possum,animals-gen,hills,"['Fish', 'Water']",False,['Australian'],True,whale,False,median
dolphin,rank-1,584,gemini-3-flash-preview,33,35,1,rhino,animals-gen,hills,"['Insects', 'Water']",False,['African'],True,dolphin,False,median
seal,rank-1,584,gemini-3-flash-preview,34,35,1,panda,animals-gen,hills,"['Arctic', 'Water']",False,['Asian'],True,seal,True,median
penguin,rank-1,584,gemini-3-flash-preview,35,35,1,gorilla,animals-gen,hills,"['Arctic', 'Bird', 'Water']",False,"['African', 'Primates']",True,penguin,True,median
bunny,rank-1,380,gemini-3-flash-preview,1,30,1,bunny,animals-gen,hills,['Rabbit'],True,['Rabbit'],True,bunny,False,median
guinea_pig,rank-1,380,gemini-3-flash-preview,2,30,1,bat,animals-gen,hills,"['Pets', 'Rodents']",True,['Insectivores'],True,guinea pig,True,median
hamster,rank-1,380,gemini-3-flash-preview,3,30,1,cat,animals-gen,hills,"['Pets', 'Rodents']",False,['Pets'],True,hamster,False,median
mouse,rank-1,380,gemini-3-flash-preview,4,30,1,dog,animals-gen,hills,"['Bird', 'Rodents']",False,"['Canine', 'Pets']",False,mouse,False,median
rat,rank-1,380,gemini-3-flash-preview,5,30,1,pig,animals-gen,hills,['Rodents'],False,['Farm'],True,rat,False,median
cat,rank-1,380,gemini-3-flash-preview,6,30,1,horse,animals-gen,hills,['Pets'],True,"['BeastsOfBurden', 'Farm']",False,cat,True,median
dog,rank-1,380,gemini-3-flash-preview,7,30,1,fish,animals-gen,hills,"['Canine', 'Pets']",False,"['Fish', 'Water']",True,dog,False,median
parrot,rank-1,380,gemini-3-flash-preview,8,30,1,turtle,animals-gen,hills,"['Bird', 'Pets']",False,"['ReptileAmphibian', 'Water']",False,parrot,True,median
goldfish,rank-1,380,gemini-3-flash-preview,9,30,1,dolphin,animals-gen,hills,"['Fish', 'Pets', 'Water']",False,"['Insects', 'Water']",False,goldfish,True,median
turtle,rank-1,380,gemini-3-flash-preview,10,30,1,whale,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Fish', 'Water']",False,turtle,True,median
lizard,rank-1,380,gemini-3-flash-preview,11,30,1,shark,animals-gen,hills,['ReptileAmphibian'],False,"['Fish', 'Water']",False,lizard,False,median
snake,rank-1,380,gemini-3-flash-preview,12,30,1,blowfish,animals-gen,hills,"['Farm', 'ReptileAmphibian']",False,['Fish'],False,snake,False,median
frog,rank-1,380,gemini-3-flash-preview,13,30,1,alligator,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['ReptileAmphibian', 'Water']",True,frog,True,median
alligator,rank-1,380,gemini-3-flash-preview,14,30,1,crocodile,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['ReptileAmphibian'],False,alligator,True,median
crocodile,rank-1,380,gemini-3-flash-preview,15,30,1,goat,animals-gen,hills,['ReptileAmphibian'],False,['Farm'],True,crocodile,False,median
hippo,rank-1,380,gemini-3-flash-preview,16,30,1,sheep,animals-gen,hills,,True,['Farm'],False,hippo,False,median
elephant,rank-1,380,gemini-3-flash-preview,17,30,1,wolf,animals-gen,hills,['African'],True,"['Canine', 'NorthAmerican']",True,elephant,False,median
giraffe,rank-1,380,gemini-3-flash-preview,18,30,1,coyote,animals-gen,hills,['African'],False,['Canine'],False,giraffe,False,median
zebra,rank-1,380,gemini-3-flash-preview,19,30,1,hamster,animals-gen,hills,['African'],False,"['Pets', 'Rodents']",True,zebra,False,median
lion,rank-1,380,gemini-3-flash-preview,20,30,1,opossum,animals-gen,hills,"['African', 'Feline']",False,['NorthAmerican'],True,lion,True,median
tiger,rank-1,380,gemini-3-flash-preview,21,30,1,tiger,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",True,tiger,False,median
leopard,rank-1,380,gemini-3-flash-preview,22,30,1,lion,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",False,leopard,False,median
wolf,rank-1,380,gemini-3-flash-preview,23,30,1,elephant,animals-gen,hills,"['Canine', 'NorthAmerican']",True,['African'],False,wolf,True,median
fox,rank-1,380,gemini-3-flash-preview,24,30,1,bear,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['NorthAmerican'],True,fox,True,median
bear,rank-1,380,gemini-3-flash-preview,25,30,1,octopus,animals-gen,hills,['NorthAmerican'],False,['Water'],True,bear,True,median
deer,rank-1,380,gemini-3-flash-preview,26,30,1,squid,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Water'],False,deer,True,median
horse,rank-1,380,gemini-3-flash-preview,27,30,1,penguin,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['Arctic', 'Bird', 'Water']",False,horse,True,median
cow,rank-1,380,gemini-3-flash-preview,28,30,1,leopard,animals-gen,hills,"['Bovine', 'Farm']",False,"['African', 'Feline']",True,cow,False,median
sheep,rank-1,380,gemini-3-flash-preview,29,30,1,zebra,animals-gen,hills,['Farm'],False,['African'],False,sheep,False,median
pig,rank-1,380,gemini-3-flash-preview,30,30,1,snake,animals-gen,hills,['Farm'],False,"['Farm', 'ReptileAmphibian']",True,pig,True,median
dog,rank-1,896,gemini-3-flash-preview,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,896,gemini-3-flash-preview,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,896,gemini-3-flash-preview,3,35,1,bear,animals-gen,hills,"['Pets', 'Rodents']",False,['NorthAmerican'],True,hamster,False,median
rabbit,rank-1,896,gemini-3-flash-preview,4,35,1,fish,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Fish', 'Water']",True,rabbit,False,median
guinea_pig,rank-1,896,gemini-3-flash-preview,5,35,1,ferret,animals-gen,hills,"['Pets', 'Rodents']",False,"['Farm', 'Weasels']",True,guinea pig,True,median
cow,rank-1,896,gemini-3-flash-preview,6,35,1,gerbil,animals-gen,hills,"['Bovine', 'Farm']",True,"['Pets', 'Rodents']",True,cow,True,median
horse,rank-1,896,gemini-3-flash-preview,7,35,1,guineapig,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['Pets', 'Rodents']",False,horse,False,median
pig,rank-1,896,gemini-3-flash-preview,8,35,1,snake,animals-gen,hills,['Farm'],False,"['Farm', 'ReptileAmphibian']",True,pig,True,median
sheep,rank-1,896,gemini-3-flash-preview,9,35,1,tiger,animals-gen,hills,['Farm'],False,"['African', 'Feline']",True,sheep,False,median
goat,rank-1,896,gemini-3-flash-preview,10,35,1,lion,animals-gen,hills,['Farm'],False,"['African', 'Feline']",False,goat,False,median
chicken,rank-1,896,gemini-3-flash-preview,11,35,1,panda,animals-gen,hills,"['Bird', 'Farm']",False,['Asian'],True,chicken,True,median
duck,rank-1,896,gemini-3-flash-preview,12,35,1,koala,animals-gen,hills,['Bird'],False,['Australian'],True,duck,False,median
goose,rank-1,896,gemini-3-flash-preview,13,35,1,bird,animals-gen,hills,['Water'],True,['Bird'],True,goose,False,median
deer,rank-1,896,gemini-3-flash-preview,14,35,1,octopus,animals-gen,hills,"['Deers', 'NorthAmerican']",True,['Water'],True,deer,True,median
bear,rank-1,896,gemini-3-flash-preview,15,35,1,llama,animals-gen,hills,['NorthAmerican'],False,"['BeastsOfBurden', 'UsedForFur']",True,bear,True,median
wolf,rank-1,896,gemini-3-flash-preview,16,35,1,gorilla,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['African', 'Primates']",True,wolf,True,median
fox,rank-1,896,gemini-3-flash-preview,17,35,1,ape,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Primates'],False,fox,True,median
squirrel,rank-1,896,gemini-3-flash-preview,18,35,1,monkey,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Primates']",False,squirrel,True,median
raccoon,rank-1,896,gemini-3-flash-preview,19,35,1,whale,animals-gen,hills,['NorthAmerican'],False,"['Fish', 'Water']",True,raccoon,False,median
lion,rank-1,896,gemini-3-flash-preview,20,35,1,dolphin,animals-gen,hills,"['African', 'Feline']",True,"['Insects', 'Water']",False,lion,True,median
tiger,rank-1,896,gemini-3-flash-preview,21,35,1,rhinoceros,animals-gen,hills,"['African', 'Feline']",False,['African'],True,tiger,False,median
elephant,rank-1,896,gemini-3-flash-preview,22,35,1,hippopotamus,animals-gen,hills,['African'],False,['African'],False,elephant,True,median
giraffe,rank-1,896,gemini-3-flash-preview,23,35,1,flamingo,animals-gen,hills,['African'],False,['Bird'],True,giraffe,False,median
zebra,rank-1,896,gemini-3-flash-preview,24,35,1,mouse,animals-gen,hills,['African'],False,"['Bird', 'Rodents']",False,zebra,False,median
monkey,rank-1,896,gemini-3-flash-preview,25,35,1,rat,animals-gen,hills,"['African', 'Primates']",False,['Rodents'],False,monkey,True,median
gorilla,rank-1,896,gemini-3-flash-preview,26,35,1,lizard,animals-gen,hills,"['African', 'Primates']",False,['ReptileAmphibian'],True,gorilla,False,median
chimpanzee,rank-1,896,gemini-3-flash-preview,27,35,1,gecko,animals-gen,hills,"['African', 'Primates']",False,['ReptileAmphibian'],False,chimpanzee,False,median
hippo,rank-1,896,gemini-3-flash-preview,28,35,1,prairiedog,animals-gen,hills,,True,['Rodents'],True,hippo,True,median
rhino,rank-1,896,gemini-3-flash-preview,29,35,1,meerkat,animals-gen,hills,['African'],True,['African'],True,rhino,False,median
kangaroo,rank-1,896,gemini-3-flash-preview,30,35,1,zebra,animals-gen,hills,['Australian'],True,['African'],False,kangaroo,True,median
koala,rank-1,896,gemini-3-flash-preview,31,35,1,penguin,animals-gen,hills,['Australian'],False,"['Arctic', 'Bird', 'Water']",True,koala,False,median
whale,rank-1,896,gemini-3-flash-preview,32,35,1,chicken,animals-gen,hills,"['Fish', 'Water']",True,"['Bird', 'Farm']",False,whale,True,median
dolphin,rank-1,896,gemini-3-flash-preview,33,35,1,turkey,animals-gen,hills,"['Insects', 'Water']",False,"['Bird', 'Farm']",False,dolphin,False,median
shark,rank-1,896,gemini-3-flash-preview,34,35,1,goose,animals-gen,hills,"['Fish', 'Water']",False,['Water'],True,shark,False,median
octopus,rank-1,896,gemini-3-flash-preview,35,35,1,dove,animals-gen,hills,['Water'],False,['Bird'],True,octopus,True,median
dog,rank-1,790,gemini-3-flash-preview,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,790,gemini-3-flash-preview,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,790,gemini-3-flash-preview,3,35,1,bird,animals-gen,hills,"['Pets', 'Rodents']",False,['Bird'],True,hamster,False,median
rabbit,rank-1,790,gemini-3-flash-preview,4,35,1,tiger,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Feline']",True,rabbit,False,median
mouse,rank-1,790,gemini-3-flash-preview,5,35,1,elephant,animals-gen,hills,"['Bird', 'Rodents']",True,['African'],False,mouse,True,median
rat,rank-1,790,gemini-3-flash-preview,6,35,1,mouse,animals-gen,hills,['Rodents'],False,"['Bird', 'Rodents']",True,rat,False,median
horse,rank-1,790,gemini-3-flash-preview,7,35,1,monkey,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['African', 'Primates']",True,horse,True,median
cow,rank-1,790,gemini-3-flash-preview,8,35,1,lion,animals-gen,hills,"['Bovine', 'Farm']",False,"['African', 'Feline']",False,cow,False,median
pig,rank-1,790,gemini-3-flash-preview,9,35,1,giraffe,animals-gen,hills,['Farm'],False,['African'],False,pig,False,median
chicken,rank-1,790,gemini-3-flash-preview,10,35,1,hippopotamus,animals-gen,hills,"['Bird', 'Farm']",False,['African'],False,chicken,True,median
sheep,rank-1,790,gemini-3-flash-preview,11,35,1,zebra,animals-gen,hills,['Farm'],False,['African'],False,sheep,True,median
goat,rank-1,790,gemini-3-flash-preview,12,35,1,horse,animals-gen,hills,['Farm'],False,"['BeastsOfBurden', 'Farm']",True,goat,False,median
duck,rank-1,790,gemini-3-flash-preview,13,35,1,cow,animals-gen,hills,['Bird'],True,"['Bovine', 'Farm']",False,duck,True,median
goose,rank-1,790,gemini-3-flash-preview,14,35,1,chicken,animals-gen,hills,['Water'],True,"['Bird', 'Farm']",False,goose,False,median
deer,rank-1,790,gemini-3-flash-preview,15,35,1,rooster,animals-gen,hills,"['Deers', 'NorthAmerican']",True,['Farm'],False,deer,True,median
bear,rank-1,790,gemini-3-flash-preview,16,35,1,pig,animals-gen,hills,['NorthAmerican'],False,['Farm'],False,bear,True,median
wolf,rank-1,790,gemini-3-flash-preview,17,35,1,hen,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Farm'],False,wolf,True,median
fox,rank-1,790,gemini-3-flash-preview,18,35,1,kangaroo,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Australian'],True,fox,True,median
lion,rank-1,790,gemini-3-flash-preview,19,35,1,bear,animals-gen,hills,"['African', 'Feline']",True,['NorthAmerican'],True,lion,True,median
tiger,rank-1,790,gemini-3-flash-preview,20,35,1,ape,animals-gen,hills,"['African', 'Feline']",False,['Primates'],True,tiger,False,median
leopard,rank-1,790,gemini-3-flash-preview,21,35,1,bat,animals-gen,hills,"['African', 'Feline']",False,['Insectivores'],True,leopard,False,median
cheetah,rank-1,790,gemini-3-flash-preview,22,35,1,fish,animals-gen,hills,"['African', 'Feline']",False,"['Fish', 'Water']",True,cheetah,False,median
elephant,rank-1,790,gemini-3-flash-preview,23,35,1,whale,animals-gen,hills,['African'],False,"['Fish', 'Water']",False,elephant,True,median
giraffe,rank-1,790,gemini-3-flash-preview,24,35,1,snake,animals-gen,hills,['African'],False,"['Farm', 'ReptileAmphibian']",True,giraffe,False,median
zebra,rank-1,790,gemini-3-flash-preview,25,35,1,hog,animals-gen,hills,['African'],False,['Farm'],False,zebra,False,median
hippo,rank-1,790,gemini-3-flash-preview,26,35,1,moose,animals-gen,hills,,True,"['Deers', 'NorthAmerican']",True,hippo,False,median
rhino,rank-1,790,gemini-3-flash-preview,27,35,1,deer,animals-gen,hills,['African'],True,"['Deers', 'NorthAmerican']",False,rhino,False,median
monkey,rank-1,790,gemini-3-flash-preview,28,35,1,skunk,animals-gen,hills,"['African', 'Primates']",False,"['NorthAmerican', 'Weasels']",False,monkey,True,median
